nome_da_imagem,caminho_da_imagem,coordenadas_poligonos,descricao_imagem
2022_03_21_11_03_09_51.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_09_51.bmp,[],"Imagem microscópica em tons de cinza de células, possivelmente leveduras, em diferentes estágios de brotamento. A qualidade da imagem é razoável, com alguma perda de foco."
2022_03_21_11_03_09_60.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_09_60.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células, possivelmente leveduras, em diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme e as células exibem uma variedade de tamanhos e formas, algumas aparentando ser ovais ou circulares."
2022_03_21_11_03_09_68.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_09_68.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente bactérias, com diferentes morfologias (cocos e bacilos). A imagem está ligeiramente desfocada."
2022_03_21_11_03_09_85.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_09_85.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente em suspensão, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme e as células parecem ter formato arredondado."
2022_03_21_11_03_09_93.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_09_93.bmp,[],"Imagem em escala de cinza de células, possivelmente células sanguíneas, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme e as células parecem ser de formato principalmente circular ou oval."
2022_03_21_11_03_10_01.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_01.bmp,"[{""poligono_xy"": [[92, 86], [112, 72], [131, 74], [144, 92], [137, 110], [115, 117], [97, 103]]}, {""poligono_xy"": [[562, 366], [582, 354], [601, 353], [617, 368], [611, 389], [589, 399], [568, 387]]}, {""poligono_xy"": [[445, 454], [475, 434], [502, 435], [527, 460], [515, 492], [479, 505], [448, 485]]}, {""poligono_xy"": [[348, 358], [378, 332], [408, 342], [422, 375], [401, 406], [363, 400], [340, 382]]}, {""poligono_xy"": [[57, 544], [78, 522], [103, 522], [118, 543], [108, 567], [79, 573], [60, 559]]}, {""poligono_xy"": [[290, 578], [317, 556], [349, 562], [366, 592], [348, 618], [311, 617], [289, 599]]}, {""poligono_xy"": [[652, 595], [686, 575], [717, 580], [733, 614], [717, 644], [678, 648], [652, 624]]}, {""poligono_xy"": [[719, 364], [757, 336], [794, 348], [815, 385], [796, 414], [752, 407], [723, 387]]}, {""poligono_xy"": [[425, 115], [445, 96], [464, 100], [473, 123], [458, 143], [430, 139]]}, {""poligono_xy"": [[56, 104], [82, 90], [101, 112], [86, 136], [62, 134]]}, {""poligono_xy"": [[89, 390], [43, 421], [25, 423], [26, 408], [32, 391], [55, 365], [80, 365]]}, {""poligono_xy"": [[396, 816], [421, 793], [448, 804], [460, 838], [439, 864], [403, 853]]}]","Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes focos e tamanhos. A imagem possui alguns artefatos e detritos."
2022_03_21_11_03_10_10.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_10.bmp,[],"Imagem microscópica em tons de cinza mostrando diversas células, possivelmente leveduras, com algumas exibindo formato ovalado e outras alongado. A imagem apresenta um fundo relativamente uniforme e boa resolução, permitindo a visualização das células com clareza. A presença de alguns pontos menores pode indicar debris ou partículas menores na amostra."
2022_03_21_11_03_10_18.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_18.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente hemácias, com diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_03_10_26.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_26.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células, possivelmente leveduras, com diferentes morfologias e tamanhos. A qualidade da imagem é razoável, com algum ruído de fundo."
2022_03_21_11_03_10_35.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_35.bmp,"[{""poligono_xy"": [[120, 80], [140, 80], [140, 100], [120, 100]]}, {""poligono_xy"": [[350, 110], [370, 110], [370, 130], [350, 130]]}, {""poligono_xy"": [[370, 330], [400, 330], [400, 360], [370, 360]]}, {""poligono_xy"": [[440, 70], [470, 70], [470, 100], [440, 100]]}, {""poligono_xy"": [[570, 350], [610, 350], [610, 390], [570, 390]]}, {""poligono_xy"": [[670, 60], [700, 60], [700, 90], [670, 90]]}, {""poligono_xy"": [[700, 380], [730, 380], [730, 410], [700, 410]]}, {""poligono_xy"": [[750, 210], [770, 210], [770, 230], [750, 230]]}, {""poligono_xy"": [[850, 160], [890, 160], [890, 200], [850, 200]]}, {""poligono_xy"": [[890, 330], [910, 330], [910, 360], [890, 360]]}, {""poligono_xy"": [[50, 300], [80, 300], [80, 340], [50, 340]]}, {""poligono_xy"": [[170, 380], [190, 380], [190, 400], [170, 400]]}, {""poligono_xy"": [[480, 450], [520, 450], [520, 490], [480, 490]]}, {""poligono_xy"": [[600, 170], [630, 170], [630, 200], [600, 200]]}, {""poligono_xy"": [[780, 80], [800, 80], [800, 110], [780, 110]]}]","Imagem microscópica em tons de cinza mostrando células de formato circular e oval, possivelmente leveduras, em diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme e alguns pequenos detritos."
2022_03_21_11_03_10_43.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_43.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células, possivelmente leveduras, em diferentes focos. A imagem apresenta um fundo relativamente uniforme e as células variam em tamanho e forma, algumas aparentando estar em processo de brotamento."
2022_03_21_11_03_10_58.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_58.bmp,[],"Imagem microscópica em tons de cinza mostrando diversas células, possivelmente leveduras ou algum tipo de célula eucariótica unicelular, em diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão desfocadas."
2022_03_21_11_03_10_65.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_65.bmp,[],"Imagem microscópica em tons de cinza mostrando células, possivelmente hemácias, com diferentes graus de foco. A imagem apresenta um fundo relativamente limpo com alguns pequenos detritos."
2022_03_21_11_03_10_71.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_71.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou bactérias, com diferentes focos e tamanhos. A qualidade da imagem é razoável, mas algumas células estão fora de foco."
2022_03_21_11_03_10_78.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_78.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, em diferentes planos focais. A imagem apresenta um fundo relativamente uniforme com algumas pequenas partículas e artefatos."
2022_03_21_11_03_10_85.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_10_85.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células, possivelmente leveduras, em diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme e as células parecem ter uma forma oval ou elíptica."
2022_03_21_11_03_11_01.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_11_01.bmp,[],"Imagem em escala de cinza de células, possivelmente leveduras ou bactérias, em diferentes focos e tamanhos. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_03_11_09.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_11_09.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes níveis de foco. A imagem apresenta alguns artefatos e debris."
2022_03_21_11_03_11_18.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_11_18.bmp,[],"Imagem microscópica em tons de cinza mostrando diversas células circulares, possivelmente leveduras ou algum tipo de organismo unicelular. A imagem possui um fundo uniforme e as células apresentam diferentes níveis de foco."
2022_03_21_11_03_11_35.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_11_35.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme e as células parecem ser de forma oval ou circular."
2022_03_21_11_03_11_51.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_11_51.bmp,"[{""poligono_xy"": [[78, 78], [92, 71], [100, 78], [100, 92], [92, 99], [78, 92]]}, {""poligono_xy"": [[280, 420], [292, 412], [311, 420], [315, 441], [295, 452], [276, 442]]}, {""poligono_xy"": [[380, 305], [390, 295], [405, 303], [408, 317], [400, 329], [386, 321]]}, {""poligono_xy"": [[446, 561], [460, 552], [476, 560], [482, 577], [470, 590], [450, 582]]}, {""poligono_xy"": [[550, 403], [566, 395], [586, 408], [589, 426], [575, 436], [555, 420]]}, {""poligono_xy"": [[580, 85], [600, 75], [620, 90], [625, 110], [605, 120], [583, 105]]}, {""poligono_xy"": [[688, 888], [705, 880], [720, 890], [725, 910], [710, 915], [690, 905]]}, {""poligono_xy"": [[790, 252], [805, 240], [820, 250], [828, 266], [817, 275], [798, 265]]}, {""poligono_xy"": [[860, 655], [875, 645], [892, 658], [896, 678], [885, 690], [865, 675]]}, {""poligono_xy"": [[938, 380], [948, 365], [965, 375], [970, 396], [960, 407], [940, 396]]}]","Imagem em escala de cinza de células, possivelmente células sanguíneas, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_03_11_60.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_11_60.bmp,[],"Imagem em escala de cinza de células, possivelmente leveduras ou bactérias, em diferentes níveis de foco. A imagem parece ser uma micrografia com algumas pequenas partículas e detritos visíveis."
2022_03_21_11_03_11_68.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_11_68.bmp,[],"Imagem microscópica em tons de cinza mostrando células de formato circular e oval, possivelmente leveduras ou células sanguíneas em baixa resolução. Algumas células parecem estar ligeiramente fora de foco."
2022_03_21_11_03_11_77.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_11_77.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras e bactérias, com foco variável. Algumas células aparentam ser circulares, enquanto outras têm formato de bastonete."
2022_03_21_11_03_11_85.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_11_85.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou bactérias, com diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_03_11_93.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_11_93.bmp,[],"Imagem microscópica em escala de cinza mostrando diversas células, possivelmente leveduras, com diferentes morfologias e tamanhos. A imagem apresenta um fundo uniforme e as células estão dispersas, algumas em foco e outras fora de foco."
2022_03_21_11_03_12_02.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_12_02.bmp,"[{""poligono_xy"": [[290, 145], [320, 135], [340, 145], [340, 170], [320, 180], [290, 170]]}, {""poligono_xy"": [[355, 370], [380, 365], [395, 375], [395, 400], [380, 410], [355, 400]]}, {""poligono_xy"": [[480, 50], [510, 45], [535, 60], [535, 90], [510, 95], [485, 80]]}, {""poligono_xy"": [[80, 360], [105, 350], [120, 360], [120, 390], [100, 400], [80, 390]]}, {""poligono_xy"": [[155, 50], [165, 45], [175, 55], [170, 70], [160, 70], [150, 65]]}, {""poligono_xy"": [[470, 900], [500, 890], [520, 905], [520, 935], [500, 940], [470, 925]]}, {""poligono_xy"": [[860, 900], [880, 890], [895, 900], [900, 920], [885, 930], [865, 920]]}, {""poligono_xy"": [[600, 480], [620, 480], [630, 495], [630, 510], [615, 520], [595, 510]]}, {""poligono_xy"": [[70, 700], [90, 700], [105, 715], [100, 735], [85, 740], [70, 720]]}, {""poligono_xy"": [[240, 825], [255, 820], [270, 835], [270, 860], [255, 865], [235, 855]]}, {""poligono_xy"": [[480, 270], [500, 270], [515, 285], [510, 300], [495, 300], [475, 285]]}, {""poligono_xy"": [[800, 600], [820, 590], [840, 610], [840, 630], [825, 645], [800, 630]]}, {""poligono_xy"": [[890, 280], [900, 270], [915, 285], [915, 310], [905, 320], [885, 305]]}, {""poligono_xy"": [[705, 70], [720, 60], [740, 75], [740, 100], [720, 105], [705, 90]]}]",Imagem microscópica em escala de cinza mostrando células de levedura e possivelmente algumas bactérias. A imagem está ligeiramente fora de foco.
2022_03_21_11_03_12_11.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_12_11.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_03_12_19.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_12_19.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente hemácias, com diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_03_12_27.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_12_27.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes focos e tamanhos. A qualidade da imagem é moderada, com algum ruído de fundo."
2022_03_21_11_03_12_36.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_12_36.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou bactérias, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme e as células parecem ter formatos e tamanhos variados."
2022_03_21_11_03_12_44.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_12_44.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. Alguns pequenos detritos também são visíveis."
2022_03_21_11_03_12_52.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_12_52.bmp,"[{""poligono_xy"": [[85, 85], [105, 85], [105, 105], [85, 105]]}, {""poligono_xy"": [[25, 110], [45, 110], [45, 135], [25, 135]]}, {""poligono_xy"": [[140, 130], [165, 130], [165, 160], [140, 160]]}, {""poligono_xy"": [[245, 150], [265, 150], [265, 170], [245, 170]]}, {""poligono_xy"": [[80, 170], [95, 170], [95, 185], [80, 185]]}, {""poligono_xy"": [[205, 205], [235, 205], [235, 235], [205, 235]]}, {""poligono_xy"": [[280, 250], [310, 250], [310, 280], [280, 280]]}, {""poligono_xy"": [[370, 275], [395, 275], [395, 305], [370, 305]]}, {""poligono_xy"": [[425, 85], [445, 85], [445, 105], [425, 105]]}, {""poligono_xy"": [[460, 135], [480, 135], [480, 160], [460, 160]]}, {""poligono_xy"": [[475, 220], [500, 220], [500, 245], [475, 245]]}, {""poligono_xy"": [[500, 460], [520, 460], [520, 480], [500, 480]]}]","Imagem microscópica em escala de cinza de células, possivelmente leveduras, com algumas fora de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_03_12_74.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_12_74.bmp,"[{""poligono_xy"": [[92, 235], [138, 223], [155, 247], [140, 278], [100, 285], [80, 255]]}, {""poligono_xy"": [[224, 318], [258, 300], [280, 320], [275, 350], [240, 365], [215, 345]]}, {""poligono_xy"": [[365, 225], [395, 205], [415, 220], [418, 250], [395, 265], [365, 255]]}, {""poligono_xy"": [[338, 372], [363, 355], [380, 375], [375, 400], [350, 420], [325, 400]]}, {""poligono_xy"": [[453, 550], [495, 525], [530, 560], [523, 600], [485, 620], [445, 590]]}, {""poligono_xy"": [[555, 85], [585, 65], [610, 80], [615, 120], [595, 130], [558, 110]]}, {""poligono_xy"": [[230, 115], [260, 100], [290, 120], [285, 150], [250, 165], [220, 145]]}, {""poligono_xy"": [[300, 120], [330, 105], [350, 120], [345, 145], [320, 150], [295, 135]]}, {""poligono_xy"": [[380, 550], [400, 530], [420, 555], [420, 585], [400, 600], [375, 575]]}, {""poligono_xy"": [[120, 550], [155, 535], [185, 565], [180, 600], [145, 615], [105, 585]]}, {""poligono_xy"": [[580, 380], [615, 360], [640, 380], [640, 410], [610, 430], [575, 410]]}, {""poligono_xy"": [[820, 555], [855, 535], [885, 560], [880, 595], [850, 615], [815, 585]]}, {""poligono_xy"": [[895, 105], [930, 85], [960, 105], [955, 135], [920, 155], [890, 130]]}]","Imagem microscópica em escala de cinza de células, possivelmente hemácias, com foco razoável. Algumas pequenas partículas e detritos também são visíveis."
2022_03_21_11_03_12_80.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_12_80.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_03_12_88.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_12_88.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou similares, em diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão desfocadas."
2022_03_21_11_03_12_97.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_12_97.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras ou bactérias, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_03_13_05.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_13_05.bmp,"[{""poligono_xy"": [[47, 41], [60, 30], [72, 36], [80, 51], [72, 67], [59, 68], [47, 56]]}, {""poligono_xy"": [[96, 57], [110, 53], [120, 61], [122, 72], [114, 81], [100, 81], [90, 73]]}, {""poligono_xy"": [[45, 114], [57, 100], [73, 105], [82, 117], [75, 131], [61, 134], [48, 125]]}, {""poligono_xy"": [[134, 110], [155, 98], [178, 105], [195, 125], [185, 146], [162, 151], [140, 138]]}, {""poligono_xy"": [[358, 483], [377, 468], [399, 473], [414, 494], [404, 517], [380, 524], [359, 508]]}, {""poligono_xy"": [[483, 198], [498, 182], [520, 182], [534, 199], [525, 219], [501, 221], [486, 209]]}, {""poligono_xy"": [[460, 420], [482, 399], [511, 414], [534, 446], [522, 477], [496, 484], [468, 464]]}, {""poligono_xy"": [[30, 252], [46, 236], [63, 243], [74, 263], [63, 280], [44, 282], [28, 267]]}, {""poligono_xy"": [[745, 504], [771, 482], [797, 498], [810, 528], [790, 556], [761, 556], [739, 533]]}, {""poligono_xy"": [[878, 67], [894, 50], [917, 54], [935, 73], [925, 96], [903, 98], [882, 81]]}, {""poligono_xy"": [[110, 364], [132, 346], [156, 358], [172, 384], [158, 409], [131, 409], [112, 391]]}, {""poligono_xy"": [[70, 490], [90, 472], [110, 482], [120, 508], [105, 530], [82, 528], [68, 508]]}]","Imagem microscópica em escala de cinza de células, possivelmente leveduras ou células similares, com diferentes graus de foco. A imagem contém vários artefatos pequenos e pontos que não são células."
2022_03_21_11_03_13_13.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_13_13.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme e as células parecem ser de forma circular ou oval."
2022_03_21_11_03_13_22.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_13_22.bmp,[],"Imagem em escala de cinza de células, possivelmente leveduras, em diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_03_13_30.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_13_30.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_03_13_47.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_13_47.bmp,[],"Imagem microscópica em escala de cinza mostrando células, possivelmente hemácias, com diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_03_13_55.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_13_55.bmp,[],"Imagem microscópica em tons de cinza mostrando células esféricas, possivelmente leveduras ou algum tipo de célula sanguínea, em diferentes planos focais. A imagem apresenta um fundo relativamente uniforme e as células exibem diferentes níveis de contraste."
2022_03_21_11_03_13_63.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_13_63.bmp,"[{""poligono_xy"": [[75, 75], [95, 65], [110, 75], [100, 95], [80, 100]]}, {""poligono_xy"": [[35, 220], [60, 215], [70, 235], [50, 250], [30, 240]]}, {""poligono_xy"": [[280, 365], [300, 350], [320, 370], [310, 400], [285, 390]]}, {""poligono_xy"": [[170, 15], [190, 5], [205, 20], [195, 35], [170, 25]]}, {""poligono_xy"": [[50, 40], [70, 35], [85, 55], [70, 70], [50, 55]]}, {""poligono_xy"": [[250, 45], [270, 40], [290, 60], [280, 80], [260, 70]]}, {""poligono_xy"": [[140, 220], [165, 215], [180, 240], [160, 255], [140, 245]]}, {""poligono_xy"": [[255, 255], [270, 250], [280, 265], [265, 280], [250, 270]]}, {""poligono_xy"": [[460, 335], [480, 315], [500, 335], [495, 360], [470, 360]]}, {""poligono_xy"": [[620, 100], [650, 80], [675, 100], [660, 130], [630, 115]]}, {""poligono_xy"": [[730, 210], [750, 190], [770, 210], [760, 230], [735, 220]]}, {""poligono_xy"": [[880, 370], [900, 360], [915, 380], [900, 400], [880, 390]]}, {""poligono_xy"": [[365, 470], [390, 460], [410, 480], [395, 500], [370, 490]]}, {""poligono_xy"": [[600, 480], [620, 465], [640, 480], [630, 500], [605, 495]]}, {""poligono_xy"": [[170, 420], [195, 405], [220, 430], [205, 455], [175, 445]]}]","Imagem em escala de cinza de células, possivelmente leucócitos, com diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme e as células parecem ser circulares ou ovais."
2022_03_21_11_03_13_70.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_13_70.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes morfologias e tamanhos. A qualidade da imagem é razoável, com algum nível de ruído de fundo."
2022_03_21_11_03_13_79.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_13_79.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, em diferentes focos. A imagem apresenta baixo contraste e algumas células estão desfocadas."
2022_03_21_11_03_15_30.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_15_30.bmp,[],"Imagem em escala de cinza de células, possivelmente células sanguíneas, em microscopia. A imagem apresenta um fundo relativamente uniforme com várias células circulares de diferentes tamanhos e nitidez, sugerindo diferentes profundidades de foco."
2022_03_21_11_03_21_99.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_21_99.bmp,"[{""poligono_xy"": [[42, 46], [58, 46], [58, 62], [42, 62]]}, {""poligono_xy"": [[104, 80], [122, 80], [122, 98], [104, 98]]}, {""poligono_xy"": [[150, 210], [170, 210], [170, 230], [150, 230]]}, {""poligono_xy"": [[182, 434], [202, 434], [202, 454], [182, 454]]}, {""poligono_xy"": [[222, 162], [242, 162], [242, 182], [222, 182]]}, {""poligono_xy"": [[268, 308], [284, 308], [284, 324], [268, 324]]}, {""poligono_xy"": [[315, 505], [345, 505], [345, 535], [315, 535]]}, {""poligono_xy"": [[350, 85], [375, 85], [375, 110], [350, 110]]}, {""poligono_xy"": [[402, 585], [428, 585], [428, 610], [402, 610]]}, {""poligono_xy"": [[451, 40], [470, 40], [470, 60], [451, 60]]}, {""poligono_xy"": [[480, 215], [500, 215], [500, 235], [480, 235]]}, {""poligono_xy"": [[541, 745], [566, 745], [566, 770], [541, 770]]}, {""poligono_xy"": [[578, 85], [600, 85], [600, 105], [578, 105]]}, {""poligono_xy"": [[655, 705], [675, 705], [675, 725], [655, 725]]}, {""poligono_xy"": [[725, 40], [745, 40], [745, 60], [725, 60]]}]","Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. Algumas células parecem estar em processo de brotamento."
2022_03_21_11_03_23_67.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_23_67.bmp,[],"Imagem microscópica em escala de cinza mostrando células, possivelmente leveduras, em diferentes níveis de foco. A qualidade da imagem é razoável, mas algumas células estão desfocadas."
2022_03_21_11_03_25_34.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_25_34.bmp,"[{""poligono_xy"": [[170, 70], [190, 60], [210, 70], [200, 90], [180, 90]]}, {""poligono_xy"": [[50, 420], [70, 400], [90, 410], [80, 440], [60, 450]]}, {""poligono_xy"": [[250, 440], [280, 430], [310, 450], [300, 480], [260, 480]]}, {""poligono_xy"": [[880, 910], [910, 890], [940, 910], [920, 940], [890, 940]]}, {""poligono_xy"": [[150, 170], [180, 150], [220, 170], [210, 200], [170, 210]]}, {""poligono_xy"": [[360, 400], [390, 380], [410, 400], [400, 430], [370, 430]]}, {""poligono_xy"": [[380, 250], [400, 230], [430, 250], [420, 270], [390, 280]]}, {""poligono_xy"": [[440, 350], [470, 320], [500, 350], [480, 380], [450, 370]]}, {""poligono_xy"": [[100, 870], [130, 850], [150, 870], [130, 890], [110, 890]]}, {""poligono_xy"": [[750, 80], [780, 60], [810, 80], [790, 100], [760, 100]]}, {""poligono_xy"": [[860, 160], [890, 140], [920, 170], [900, 190], [870, 190]]}, {""poligono_xy"": [[150, 730], [180, 720], [200, 740], [190, 760], [160, 760]]}, {""poligono_xy"": [[440, 660], [460, 640], [490, 660], [480, 690], [450, 690]]}, {""poligono_xy"": [[720, 730], [750, 710], [780, 730], [770, 760], [730, 760]]}]","Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes níveis de foco. A imagem apresenta um fundo relativamente uniforme."
2022_03_21_11_03_27_01.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_03_27_01.bmp,[],"Imagem microscópica em escala de cinza de células, possivelmente leveduras, com diferentes graus de foco. A imagem apresenta um fundo relativamente uniforme."
